modCodeStr,dbCodeStr,season,exportDate,fips,ID,mean,sd,q_025,q_5,q_975,mode,y,y1
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01063,26,2.9399737627681435,0.2994878689231114,2.35307331047085,2.9399080810753544,3.5274563390838702,2.939776713487101,16.2765082944863,2.849347676666464
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01065,27,2.5464216356666753,0.3072319521500214,1.9448483668490746,2.546162141963878,3.149439580037091,2.5456116780880564,7.43848559405213,2.1328028605236766
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01067,28,3.094253721158613,0.2986644855684709,2.5088108117138233,3.0942503321635426,3.679945083894024,3.0942463944764507,21.049127529174,3.0932730332721134
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01069,29,3.0657486631133515,0.2988037012010727,2.4799686227341358,3.0657631845011992,3.65166005119589,3.065795760445671,21.049127529174,3.0932730332721134
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01071,30,3.566586855846746,0.311378229606917,2.9556144619068077,3.5669002312079385,4.17573503153659,3.5675781423167967,57.6854384130825,4.072191628139885
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01073,31,3.261960943943815,0.29885242116337635,2.675982295371111,3.26200662306911,3.847871201403871,3.2621026562068627,27.3074681213104,3.343125661048412
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01075,32,3.8826934863178493,0.30773245546604205,3.2789512227451256,3.882952085075356,4.485089263616922,3.8835025925487616,73.3664640849287,4.309005088673373
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01077,33,3.4858302641454926,0.3012776003405326,2.8948583423924106,3.4859674354488783,4.0761772827160865,3.486252416693178,40.1511026183681,3.717250721864172
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01079,34,3.4917731090350967,0.3010855839514143,2.9011931298664813,3.491904298399193,4.081764841731044,3.492176853516426,40.1511026183681,3.717250721864172
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01081,35,2.7017741135714806,0.3043449562405881,2.105672753404714,2.7015664040450322,3.2990768212319876,2.7011327134891423,9.63315727960818,2.363977164208964
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01083,36,3.489694079399872,0.3019904296250407,2.897280626759082,3.4898513287797694,4.0813627282307925,3.4901783605954475,41.3650346806078,3.7463233682646986
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01089,37,3.490868850184124,0.3021457111585993,2.8981418242382215,3.4910304340478437,4.0828252198793535,3.491366569206151,41.6373783615908,3.7527312948902884
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01091,38,1.9829472197022475,0.33435986927081457,1.3309390176315117,1.9824398548837188,2.63754855535585,1.9811925931499932,2.05649416338374,1.1172685609097306
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01093,39,3.8792484403796292,0.307842390906386,3.27529151824158,3.8795067384907207,4.4818532509553,3.880057010542503,73.3664640849287,4.309005088673373
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01095,40,3.886061923311923,0.3145454933422192,3.26894074376454,3.886388125348764,4.501252368380998,3.887106786535838,85.220204489235,4.456904541030801
