modCodeStr,dbCodeStr,season,exportDate,fips_st,ID,mean,sd,q_025,q_5,q_975,mode,y,y1
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,51,37,2.407421362504426,0.011067957041075981,2.3864569368864843,2.407399354020085,2.4278907139779706,2.4073675806578296,10.1037918118755,2.4072866546581646
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,50,38,3.6658637226848074,0.011220920941458167,3.643037767223786,3.666266311609618,3.685191394022895,3.6664454274012512,38.11884870671,3.6666044149459753
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,53,39,1.6260671308188113,0.011071311317426875,1.6049204363168224,1.626090141080692,1.6463973345898961,1.6260798138673487,4.0836093867067,1.626021518492462
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,55,40,2.2281310067666236,0.011108886912046766,2.2063151237999885,2.228318302770982,2.2479836850475317,2.228386687199391,8.28517522610932,2.2284190665823655
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,54,41,1.8397743116541037,0.011077020957278581,1.818529675276464,1.8398199728873053,1.8600356974647714,1.8398196141172214,5.29509836388308,1.839771293090367
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,3,2017-09-16,56,42,2.2908754886202214,0.011086892358852086,2.269369992720265,2.2909861284783175,2.3109420506940284,2.2910174103741543,8.88487281561768,2.2910055901379542
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,01,43,2.8393136093772195,0.01108560306409074,2.8178121173437822,2.8394243864962183,2.8593792021585083,2.8394575767627503,16.106337333399,2.839448999144145
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,05,44,2.5252995735789074,0.011096070843299135,2.5036423629504827,2.525448950265812,2.5452570317908934,2.525500714954263,11.4973227157754,2.525514438629889
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,04,45,2.3655084772068076,0.011174327552446153,2.3430451614260175,2.3658406643059977,2.384977003824142,2.3659854548572357,9.65581961429391,2.3661061855667174
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,06,46,2.6378669617212185,0.011103498417176304,2.6161131326404696,2.6380419744509025,2.6577561927271818,2.6381085075423947,12.9871862490309,2.6381416425754525
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,09,47,2.53081496756855,0.011072723049585259,2.5095896520158543,2.5308576621617753,2.5510806527856467,2.530859962281663,11.5637642677331,2.5308168189831184
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,10,48,2.535369338565352,0.011102342550597777,2.5136282779235937,2.535540228907493,2.55526833564234,2.5356034047900864,11.6244006134065,2.535631497868573
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,12,49,2.6200046194354396,0.011082496853162463,2.5985864003810986,2.6200958060653883,2.640129908132927,2.6201217174666303,12.7371820239532,2.620106172888838
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,13,50,3.6039500756171194,0.011092911371815882,3.5823440144091663,3.604087087591219,3.6239431312900816,3.60413320309277,35.7500837600179,3.6041405048404087
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,19,51,3.38330666398937,0.01114234438053299,3.3611311916949047,3.3835787147169314,3.4029299402445514,3.3836918370200353,28.481889408122,3.3837761564519835
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,16,52,2.1661621711514543,0.011081196232662216,2.1447711701684464,2.1662459522509487,2.186306963969797,2.166268098680463,7.72548155819013,2.166247659481192
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,17,53,2.6336266158376835,0.011089120551695204,2.612066090056355,2.633752622141808,2.6536498517665024,2.6337939100501035,12.9265299785878,2.633795652566845
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,18,54,3.4098113125963225,0.011163163310552808,3.3874389269538914,3.4101239491617874,3.4293285405062615,3.410257363694606,29.2762601921567,3.410363913417018
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,20,55,2.778742474649197,0.01114943198243052,2.7565029582871956,2.7790282617352857,2.7983310513251283,2.7791479575686786,15.1067697103468,2.779239662517464
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,21,56,3.26397216458328,0.01109700339522364,3.2423038773414588,3.2641241963918213,3.283921769555349,3.264177544510323,25.1589954426214,3.264193125340265
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,22,57,2.7218061575294388,0.011069952523751375,2.7006918828606614,2.7218219185961368,2.742158702235608,2.7218096047556357,14.2069151647775,2.721750269447259
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,25,58,2.8872267570936287,0.011076963022437622,2.8658940980631935,2.8872955393417974,2.9074128202132203,2.8873100380701096,16.9444356232776,2.887280073744318
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,24,59,3.5776635471894083,0.011076357551234373,3.5563395330262875,3.577731472310175,3.597854786855157,3.577747128760764,34.7918375633414,3.5777198663864866
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,23,60,1.9243179047473211,0.011085766019203492,1.9028132292657818,1.924429922541508,1.9443802657171418,1.9244644854690462,5.85143477211609,1.9244580861247047
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,26,61,3.4420269156420953,0.01108133501601032,3.4206017559032262,3.442119441286426,3.462145525394538,3.4421452833576764,30.2534207317425,3.4421288336074882
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,27,62,1.9313787387603685,0.011079895390990014,1.9099871966450108,1.9314623645266382,1.9515239519517082,1.931482534460796,5.89956891323347,1.9314589333085104
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,29,63,2.6474561758596247,0.011130544058350579,2.625408550203897,2.647700464122029,2.6671545204668305,2.6477986671525073,13.1238735751809,2.6478665269627046
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,28,64,2.8935904032391204,0.01107118430652395,2.872446867618411,2.8936119164151664,2.9139218426228184,2.8936008611062145,17.0571415853027,2.8935412622232555
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,30,65,1.5134334424667415,0.011067154569299341,1.4925932773384716,1.5133830896909757,1.5340019426209015,1.513339741604355,3.54146323425862,1.5132492584211683
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,37,66,4.147699990176057,0.011121758863887192,4.125736910968249,4.147923879046488,4.167451756203137,4.1480121098930995,62.3115899529408,4.14806840801325
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,38,67,1.9857970662469369,0.011067377717195983,1.965001950399727,1.9857345845241674,2.0064029892488358,1.9856830099865566,6.28328708038893,1.9855822823346425
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,33,68,4.139535546495261,0.011071116190236673,4.118910267758631,4.139432123161174,4.1602822862146995,4.139361340027862,61.7551623865725,4.139240843736701
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,34,69,2.678171578731767,0.011073990044313182,2.656919924451627,2.678220785165156,2.69841879051433,2.6782259209852097,13.5586583312289,2.6781858909422582
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,35,70,1.906641522876467,0.011089572437132529,1.885081148753244,1.9067680919723973,1.926665333871756,1.9068101575144036,5.73160364264465,1.9068133979827637
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,32,71,2.617048201590131,0.011161899778096365,2.594695140705443,2.617358353971639,2.636571350637553,2.6174935431210096,12.7028527195088,2.6176040388590724
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,36,72,2.107532801153524,0.011068047138205275,2.0864844188800564,2.1075322002212578,2.1279332663933226,2.1075128384845367,7.2272025592657,2.1074460491631037
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,39,73,3.2476324868036963,0.011111778900088205,3.225778908689789,3.2478300949205345,3.267457365225502,3.2479051156994108,24.7374304066266,3.247946368382369
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,40,74,3.6942962946199933,0.011111075395419683,3.672451667885026,3.6944921268193447,3.714126469024426,3.6945668399331653,39.2297966806877,3.694607932026174
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,41,75,2.5062639501636665,0.01106786629320134,2.4852163402397616,2.5062633757685004,2.5266652914095733,2.506243973827568,11.2579805878441,2.506177201430707
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,42,76,2.492541502521359,0.011100179140137712,2.4708267264598938,2.492705740287487,2.5124576984882725,2.492766213041593,11.0949877982784,2.4927911352378684
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,45,77,4.487543140272646,0.011076699915162242,4.466237743041158,4.4876064739723285,4.50775217580986,4.487618485984835,87.9066342278633,4.487586765470742
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,46,78,3.451379155336142,0.011091763139847778,3.429777201961216,3.451515629539841,3.4713723408303245,3.451562850071187,30.5499463482138,3.4515718884537256
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,47,79,3.88731418493502,0.011150920781218172,3.8650571503952773,3.887602771808191,3.9068939276585084,3.887723287902348,47.804134969066,3.88781504224213
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,48,80,2.986198689290102,0.011067118114767372,2.9652951623032675,2.9861629680809343,3.006715632958407,2.9861258833664257,18.8071083146854,2.9860408790655213
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,51,81,3.4151477928929403,0.011106499031576072,3.3933531507259307,3.415331748656293,3.4350095143134474,3.4154017797727576,29.4302732706057,3.4154379441710776
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,50,82,3.3062896109839337,0.011086121049524663,3.284792653915668,3.306399916917552,3.3263574216934173,3.3064345059677875,26.2874929902701,3.306428464991745
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,53,83,2.898382969638926,0.0111293585271714,2.876341246064073,2.898626948656717,2.918082038645807,2.898726453978613,17.1522862808459,2.8987965186646503
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,55,84,2.8314339299699087,0.011090527856910006,2.809853795092445,2.8315642433635833,2.851443065450818,2.831607801406522,15.9727975727673,2.831611919682026
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,54,85,3.0545795241627838,0.01109298853863919,3.032972827058633,3.054716953606175,3.07456979227681,3.0547650887369437,20.2164173660736,3.054775286041932
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,4,2017-09-16,56,86,3.459942173774526,0.011138700892545001,3.4378149243649814,3.4602045883187813,3.479591981108986,3.4603134147210666,30.8295042044777,3.460393664813207
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,01,87,2.654526947878531,0.01106720935274349,2.6336041851703182,2.654494143067511,2.6750302377040898,2.654455179291392,13.2159660490471,2.654365702628276
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,05,88,2.3144107393790074,0.01106795502059847,2.2934113579979893,2.3143971440413673,2.3348527929940333,2.314368990800748,9.11775159506637,2.314291464774375
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,04,89,1.9772514609017129,0.011069131132881252,1.9563907162358487,1.9772041055595118,1.9978044823724601,1.9771603949363754,6.22153643607969,1.9770677330465554
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,06,90,2.2440351667579708,0.01107431933707571,2.2235644929677623,2.243892408296466,2.2649190455233956,2.243800569322924,8.42774402858194,2.243656834576117
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,08,91,4.319846254079223,0.011144236656655794,4.297661406549799,4.320121162030883,4.33946323157903,4.32023682662791,74.2130537079494,4.320324802433274
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,09,92,2.9696382776153265,0.011136258758001734,2.9475330780571585,2.9698959908373674,2.9893020832769728,2.9700008200185515,18.4933998287008,2.970075937952657
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,10,93,3.036886868945159,0.011131022196707224,3.014829210630844,3.0371343303979494,3.056576928714235,3.037234846008408,19.8489931237254,3.0373056556507034
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,12,94,3.2954710139169756,0.011108425477564118,3.2736753902395845,3.2956541363366134,3.3153368267599386,3.295721855833555,25.9977788140552,3.2957545964741803
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,13,95,3.72802124158528,0.0111096899578743,3.7062028243299228,3.7282099893886826,3.74787166017393,3.7282799549353065,40.6089406868282,3.7283150645315932
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,19,96,3.28533369346623,0.011086910719963037,3.263807269869713,3.285451558586653,3.3053794200346758,3.2854900768083852,25.7220415702196,3.2854887518207425
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,16,97,2.733338702799792,0.011101589158816299,2.7116230448298144,2.733502572120133,2.7532550605911252,2.733563419992753,14.3880162690632,2.733589042146001
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,17,98,3.1012834710351806,0.011114243359680743,3.0794040729410246,3.1014874734532336,3.121090484172051,3.1015661234980634,21.2337572636592,3.1016117314026874
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,18,99,3.1384909646591552,0.011084852572996752,3.116997693978532,3.138600518880431,3.158560376898969,3.1386345225641405,22.0721848372151,3.1386277723921845
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,20,100,2.071818455651842,0.011069983985175185,2.0512389798328776,2.071703897943493,2.09260294121054,2.0716253202491854,6.93668282240594,2.071495407411027
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,21,101,3.3622399133387764,0.011088376742797286,3.3407063389305227,3.362358144555103,3.3822847499660655,3.3623942873772346,27.8580473719311,3.3623888924265306
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,22,102,3.2358223323889144,0.011087306053950065,3.2143020797026165,3.2359380045276898,3.2558761332079382,3.235973399304694,24.4309741040751,3.2359678840120423
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,25,103,3.115837232763312,0.011115683100623119,3.093945281491669,3.116044645439578,3.1356372389489695,3.1161242415403767,21.5598288833505,3.1161708416432243
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,24,104,3.9914794528854785,0.011151572283877467,3.969220983637337,3.9917688180932096,4.011057812270645,3.991890225015949,53.162206294853,3.9919833643853293
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,23,105,2.142175830714755,0.011085741378214404,2.1206714375750053,2.1422877254572548,2.162238756422639,2.1423219620159832,7.51913703017626,2.1423150481732978
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,26,106,3.755719824877589,0.01110877237592943,3.7339002125730207,3.7559095824345166,3.7755668109473133,3.755981072132189,41.7777684678382,3.75601853931659
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,27,107,2.4190528980709463,0.011146332883195156,2.39684876632755,2.4193311697155178,2.4386628663460557,2.419445995583521,10.2405968105795,2.4195319400825936
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,29,108,2.5101037274319795,0.011080119756529139,2.4887005412472667,2.510191098174572,2.530238230037307,2.510214678925355,11.3073407334457,2.510195891956754
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,28,109,3.080217855756518,0.011068018763444811,3.0593092090255065,3.0801814985899623,3.1007333491883893,3.0801408655920457,20.7594850061624,3.0800497547114607
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,30,110,1.960624656128903,0.011086819554272822,1.9391097695820252,1.9607406923369262,1.9806801683082493,1.960778547961624,6.10484946395118,1.9607775739848738
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,37,111,3.8415619195251334,0.011083358795902649,3.8201062124995357,3.841661273627903,3.86166039500601,3.841689115517827,45.6034364006509,3.841674280915994
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,38,112,2.394170176157774,0.011071894849046141,2.372981319140571,2.3942036370567603,2.414464921954757,2.394200214188105,9.95888199630953,2.394150268680745
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,31,113,3.0710674603195125,0.011093058056209292,3.0494604278050397,3.0712053121732676,3.09105929370493,3.0712526078658415,20.5691001483801,3.071261741792335
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,33,114,2.654063357308882,0.011079463387744758,2.6337145886282674,2.6538850093628295,2.6750786416204977,2.653775590048297,13.2052755649794,2.653613414271767
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,34,115,3.5695280274884857,0.011168558830988959,3.5471128718887024,3.5698495027410146,3.589023384377388,3.569987566463394,34.5201301604478,3.5700995825442767
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,35,116,1.9507537902764656,0.011074609397916997,1.9294863051571711,1.9508076262606162,1.9709901087633883,1.950815125474326,6.03416004654571,1.9507782870692696
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,32,117,2.3428685952087775,0.01106993946265091,2.321888415686014,2.342850351864751,2.363325614496911,2.342822030265047,9.40978036173632,2.342745783627765
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,36,118,2.918731590910896,0.011152403470291998,2.8964583663434107,2.9190240983920916,2.9383006983491526,2.9191476261048557,17.5272638442623,2.919243368534228
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,39,119,3.1897244968515786,0.011085519007085114,3.1682208452398055,3.189836062082982,3.2097875952854364,3.189870153177807,23.2850994778008,3.1898629720545357
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,40,120,3.431205501935525,0.011070546620925726,3.4100497758171833,3.431231174890169,3.451524981406863,3.431224014872603,29.9127876242021,3.431169937266912
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,41,121,2.966324767340293,0.011089469329098817,2.944769018912442,2.96644985251984,2.986351794132455,2.9664911318715617,18.4236853417664,2.966493215289862
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,42,122,2.781470481420282,0.011129818915946471,2.7594319458720653,2.781712928429975,2.8011741908197263,2.7818103771662814,15.149309490253,2.781877292733115
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,44,123,2.2972185532414104,0.011088987195745413,2.275685667218582,2.2973367882655715,2.3172637285134026,2.297373608760514,8.94797780719228,2.297369295057315
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,45,124,4.391878973086689,0.011073171948701539,4.370672314792899,4.391916880292301,4.412163193241844,4.391914817024068,79.7910415497867,4.391866087471725
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,46,125,3.9106307796782995,0.01111558340641751,3.888733119385173,3.910840324216445,3.9304236714823917,3.9109230899166083,48.9475979484235,3.910974414817593
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,47,126,3.9565712747206367,0.01109103123696981,3.9349900504688993,3.9567012422632537,3.9765822692464186,3.956743147339407,51.2868315621073,3.9567445527919296
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,48,127,3.613926238687547,0.01110291736098309,3.592177639403391,3.6140991631731727,3.6338192570252077,3.614164009577389,36.1214295530522,3.6141944188427217
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,49,128,2.461852954969617,0.011080266538520442,2.4404679390523367,2.4619365034414917,2.4819990956419753,2.4619612314970816,10.7276020716132,2.4619452147948957
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,51,129,3.5851825121145033,0.011119409200341827,3.5632468554181966,3.5854008090372,3.6049520778277007,3.5854866001979957,35.0728584336439,3.5855407386190508
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,50,130,3.296404759626816,0.01114033371786899,3.274254496073545,3.296671098614928,3.316043543195178,3.296780567702034,26.0276545130458,3.2968605830510973
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,53,131,3.1018324742252013,0.011120681328960732,3.0798807514886057,3.10205474633345,3.1215903959186377,3.1021431712087333,21.2468574576217,3.102200760777545
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,55,132,3.013753784279272,0.011118552065456115,2.9918253914611865,3.01396927791636,3.0335295521489556,3.0140525509384575,19.3708093832883,3.0141029635332
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,54,133,3.2113592448657036,0.011085826445669428,3.189855542986838,3.2114718741247685,3.2314209698546223,3.211508421694321,23.8164099551082,3.211505126087715
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,5,2017-09-16,56,134,3.647617725602218,0.011088185365945379,3.6260708368380636,3.647740457131085,3.6676489248345696,3.6477811625818783,37.3894440874058,3.647782528246381
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,01,135,2.3591948336051773,0.011069506392381606,2.3380917483113826,2.359206646078907,2.3795537070365906,2.359192374053222,9.58174076859919,2.35912994679
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,05,136,2.013716025856172,0.011079156940898283,1.9923405084047563,2.013796043366444,2.033871383228113,2.0138158086291673,6.49167396621726,2.01379226604513
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,04,137,2.3513754245950933,0.01119361899027438,2.3287648298690184,2.3517353099318234,2.3707855763060333,2.351891815981323,9.50681527350142,2.352024120273074
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,06,138,1.7931839751949374,0.011067667998603158,1.7722392843752128,1.7931573636820137,1.8136704651884006,1.7931225139983809,5.00767803573673,1.7930383237676772
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,08,139,4.123399834313691,0.011097143730565582,4.101760301569059,4.123544805679634,4.143370504181144,4.123595762921673,60.7818264443067,4.123609250735969
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,09,140,2.5172358470578615,0.011118154131183194,2.4953138551635075,2.517450762271463,2.537014951378984,2.5175345648332983,11.3986356003871,2.517586434330155
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,10,141,2.5680730052607257,0.011116343327658073,2.5461688666478164,2.568283849973816,2.587863090663277,2.5683661552904535,12.045151658426,2.568416544310764
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,12,142,3.0403271424937337,0.011159554017457957,3.017995873803438,3.0406320097869077,3.059865819106049,3.040761827392155,19.9233335082056,3.040864972019094
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,13,143,3.3659035110600195,0.011084160368750982,3.3444407214995335,3.366004844603524,3.3859971121460806,3.3660339287696015,27.9630500425714,3.366020881121408
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,19,144,2.536806744889897,0.011077395298145058,2.515465971052772,2.5368775270757085,2.5569880187400034,2.536892199852596,11.6399474056515,2.536862227764762
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,16,145,2.347469578783101,0.011157504765525714,2.3251621588486904,2.347768284440096,2.3670233073498657,2.347894001549813,9.46453165447956,2.347991601382836
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,17,146,2.2936911530485484,0.01108768191371795,2.2721514828872604,2.2938123245404394,2.3137285085359336,2.293851665135906,8.91304388528991,2.2938514540852375
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,18,147,2.1725239052910847,0.011067335630034645,2.1515379269868498,2.1725080694239023,2.1929758424039125,2.1724800197068483,7.77936247853982,2.1724037943660774
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,20,148,2.1295163866088784,0.0111077527377819,2.1077163750382795,2.1297014562838457,2.149378018471816,2.1297703546813764,7.41322651183561,2.1298050522328107
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,21,149,2.9687911403177054,0.011112436896189213,2.9469310414954726,2.9689911185214037,2.9886101387401247,2.969068481658207,18.4746396677516,2.969113089287907
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,22,150,2.645102551230133,0.011070713124967612,2.623960950693068,2.6451250016357233,2.6654337354381794,2.6451163345811874,13.0843037005441,2.6450609645752343
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,25,151,2.8308375820750094,0.011114258784259938,2.8089521291039237,2.831043466828695,2.8506396356383785,2.8311233200741808,15.9653088787689,2.831170604894436
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,24,152,3.3288802620250624,0.01112693574096893,3.3068696709887053,3.3291155477472465,3.348603328104616,3.3292084958636896,26.9179541303938,3.3292699990773174
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,23,153,1.8233411909600357,0.011100989445248942,1.8016192620411458,1.823507832629555,1.8432538354711372,1.8235690368670958,5.19408806292364,1.823595298906134
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,26,154,2.910064981736565,0.011070372018310544,2.888929213374789,2.9100854458485976,2.930399747780518,2.910075531095701,17.35713742826,2.910018459543108
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,27,155,1.4895591807715056,0.011074576262851988,1.4682923405357955,1.489611532539222,1.5097973951499981,1.4896162546274696,3.43520927833881,1.4895748025487499
10a_iliSum_v1-3,_ilinDt_Octfit_span0.4_degree2,6,2017-09-16,29,156,1.9778369605219595,0.011093741677761266,1.9562117748019066,1.9779795332050119,1.9978153865579042,1.9780292043143497,6.22857167593642,1.9780414614585593
